species,folder,observation_id,photo_id,filename,license,attribution,inat_url,photo_url,observed_on,place_guess,quality_grade,inat_taxon_name
Colliguaja odorifera,SP005_colliguay,396817126,727734119,obs_396817126_photo_727734119.jpg,cc-by-nc,"(c) Camila Consuelo González Bravo, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/396817126,https://inaturalist-open-data.s3.amazonaws.com/photos/727734119/medium.jpg,2026-09-02,"Fundo El Membrillo, Alhué, Región Metropolitana, Chile",research,Colliguaja odorifera
Colliguaja odorifera,SP005_colliguay,397193466,728469349,obs_397193466_photo_728469349.jpg,cc-by-nc,"(c) Pablo Alberto, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/397193466,https://inaturalist-open-data.s3.amazonaws.com/photos/728469349/medium.jpg,2026-09-04,"Los Andes, CL-VS, CL",research,Colliguaja odorifera
Colliguaja odorifera,SP005_colliguay,397452251,728977077,obs_397452251_photo_728977077.jpg,cc-by-nc,"(c) José Cabello Medina, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/397452251,https://inaturalist-open-data.s3.amazonaws.com/photos/728977077/medium.jpg,2026-09-05,"Avenida Santos Dumont, Recoleta, Región Metropolitana de Santiago, CL",research,Colliguaja odorifera
Colliguaja odorifera,SP005_colliguay,397527587,729119706,obs_397527587_photo_729119706.jpg,cc-by-nc,"(c) xnnx, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/397527587,https://inaturalist-open-data.s3.amazonaws.com/photos/729119706/medium.jpg,2026-08-29,"Maipo, CL-RM, CL",research,Colliguaja odorifera
Colliguaja odorifera,SP005_colliguay,397527744,729120078,obs_397527744_photo_729120078.jpg,cc-by-nc,"(c) xnnx, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/397527744,https://inaturalist-open-data.s3.amazonaws.com/photos/729120078/medium.jpg,2026-08-29,"Maipú, Región Metropolitana, Chile",research,Colliguaja odorifera
Colliguaja odorifera,SP005_colliguay,397541519,729146457,obs_397541519_photo_729146457.jpg,cc-by-nc,"(c) xnnx, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/397541519,https://inaturalist-open-data.s3.amazonaws.com/photos/729146457/medium.jpg,2026-08-29,"Maipú, Región Metropolitana, Chile",research,Colliguaja odorifera
Colliguaja odorifera,SP005_colliguay,397650556,729367586,obs_397650556_photo_729367586.jpg,cc-by-nc,"(c) valen cifuentes, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/397650556,https://inaturalist-open-data.s3.amazonaws.com/photos/729367586/medium.jpg,2026-09-05,"Sendero Los Peumos, Las Condes, Santiago Metropolitan Region, CL",research,Colliguaja odorifera
Colliguaja odorifera,SP005_colliguay,398012965,730106297,obs_398012965_photo_730106297.jpg,cc-by-nc,"(c) Joaquín Hernández, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/398012965,https://inaturalist-open-data.s3.amazonaws.com/photos/730106297/medium.jpg,2026-09-06,"Sendero Patrimonial Los Quillayes, La Florida, Santiago Metropolitan Region, CL",research,Colliguaja odorifera
Colliguaja odorifera,SP005_colliguay,398321786,730672596,obs_398321786_photo_730672596.jpg,cc-by-nc,"(c) Martín P. Burgos, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/398321786,https://inaturalist-open-data.s3.amazonaws.com/photos/730672596/medium.jpg,2026-09-07,"Choapa, Coquimbo, Chile",research,Colliguaja odorifera
Colliguaja odorifera,SP005_colliguay,398321797,730672610,obs_398321797_photo_730672610.jpg,cc-by-nc,"(c) Martín P. Burgos, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/398321797,https://inaturalist-open-data.s3.amazonaws.com/photos/730672610/medium.jpg,2026-09-07,"Choapa, Coquimbo, Chile",research,Colliguaja odorifera
Colliguaja odorifera,SP005_colliguay,398749650,731510576,obs_398749650_photo_731510576.jpg,cc-by-nc,"(c) Loreto Perez, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/398749650,https://inaturalist-open-data.s3.amazonaws.com/photos/731510576/medium.jpg,2026-09-05,"Nicaragua 470, Valparaíso, Chile",research,Colliguaja odorifera
Colliguaja odorifera,SP005_colliguay,398755318,731520946,obs_398755318_photo_731520946.jpg,cc-by-nc,"(c) alepereira, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/398755318,https://inaturalist-open-data.s3.amazonaws.com/photos/731520946/medium.jpg,2026-09-05,"Sendero Mirador de la U (1369 m), Peñalolén, Santiago Metropolitan Region, CL",research,Colliguaja odorifera
Colliguaja odorifera,SP005_colliguay,398876305,731765031,obs_398876305_photo_731765031.jpg,cc-by,"(c) Cochi González, some rights reserved (CC BY)",https://www.inaturalist.org/observations/398876305,https://inaturalist-open-data.s3.amazonaws.com/photos/731765031/medium.jpg,2026-05-02,"Catemu, Valparaíso, Chile",research,Colliguaja odorifera
Colliguaja odorifera,SP005_colliguay,398908268,731827809,obs_398908268_photo_731827809.jpg,cc-by-nc,"(c) leandro chacana, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/398908268,https://inaturalist-open-data.s3.amazonaws.com/photos/731827809/medium.jpg,2026-09-09,"Vitacura, Región Metropolitana, Chile",research,Colliguaja odorifera
Colliguaja odorifera,SP005_colliguay,399134793,732260076,obs_399134793_photo_732260076.jpg,cc-by-nc,"(c) Camila Consuelo González Bravo, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/399134793,https://inaturalist-open-data.s3.amazonaws.com/photos/732260076/medium.jpg,2026-09-08,"Fundo El Membrillo, Alhué, Región Metropolitana, Chile",research,Colliguaja odorifera
Colliguaja odorifera,SP005_colliguay,399560863,733084307,obs_399560863_photo_733084307.jpg,cc-by-nc,"(c) diegokeule, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/399560863,https://inaturalist-open-data.s3.amazonaws.com/photos/733084307/medium.jpg,2026-09-12,"Rauco, Maule, Chile",research,Colliguaja odorifera
Colliguaja odorifera,SP005_colliguay,399593552,733147007,obs_399593552_photo_733147007.jpg,cc-by-nc,"(c) Rodrigo Salas, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/399593552,https://inaturalist-open-data.s3.amazonaws.com/photos/733147007/medium.jpg,2026-09-12,"Placilla, O'Higgins, Chile",research,Colliguaja odorifera
Colliguaja odorifera,SP005_colliguay,399596182,733152083,obs_399596182_photo_733152083.jpg,cc-by-nc,"(c) Rodrigo Salas, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/399596182,https://inaturalist-open-data.s3.amazonaws.com/photos/733152083/medium.jpg,2026-09-12,"3070800 San Fernando, O'Higgins, Chile",research,Colliguaja odorifera
Colliguaja odorifera,SP005_colliguay,399726529,733403382,obs_399726529_photo_733403382.jpg,cc0,no rights reserved,https://www.inaturalist.org/observations/399726529,https://inaturalist-open-data.s3.amazonaws.com/photos/733403382/medium.jpg,2026-09-12,"2460355 Marga Marga, Villa Alemana, Valparaíso, Chile",research,Colliguaja odorifera
Quillaja saponaria,SP006_quillay,380838308,696775867,obs_380838308_photo_696775867.jpg,cc-by-nc,"(c) Carolina Escobar Aguila, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/380838308,https://inaturalist-open-data.s3.amazonaws.com/photos/696775867/medium.jpg,2026-07-10,"Pirque, Región Metropolitana, Chile",research,Quillaja saponaria
Quillaja saponaria,SP006_quillay,380841198,696781525,obs_380841198_photo_696781525.jpg,cc-by-nc,"(c) Carolina Escobar Aguila, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/380841198,https://inaturalist-open-data.s3.amazonaws.com/photos/696781525/medium.jpg,2026-07-10,"Pirque, Región Metropolitana, Chile",research,Quillaja saponaria
Quillaja saponaria,SP006_quillay,380912848,696923350,obs_380912848_photo_696923350.jpg,cc-by,"(c) Cesar Ormazabal, some rights reserved (CC BY)",https://www.inaturalist.org/observations/380912848,https://inaturalist-open-data.s3.amazonaws.com/photos/696923350/medium.jpg,2026-07-12,"Quillota, Valparaíso, Chile",research,Quillaja saponaria
Quillaja saponaria,SP006_quillay,381222969,697524139,obs_381222969_photo_697524139.jpg,cc-by,"(c) Álvaro Ibaceta R., some rights reserved (CC BY)",https://www.inaturalist.org/observations/381222969,https://inaturalist-open-data.s3.amazonaws.com/photos/697524139/medium.jpg,2026-07-13,"Quilpué, Valparaíso, Chile",research,Quillaja saponaria
Quillaja saponaria,SP006_quillay,381241944,697560164,obs_381241944_photo_697560164.jpg,cc-by-nc,"(c) Pedro Hernández, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/381241944,https://inaturalist-open-data.s3.amazonaws.com/photos/697560164/medium.jpg,2026-07-13,"Quilpué, Valparaíso, Chile",research,Quillaja saponaria
Quillaja saponaria,SP006_quillay,381246659,697569466,obs_381246659_photo_697569466.jpg,cc-by-nc,"(c) Fundación Kennedy para la Conservación de los Humedales, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/381246659,https://inaturalist-open-data.s3.amazonaws.com/photos/697569466/medium.jpg,2026-07-13,"Santiago, Región Metropolitana, Chile",research,Quillaja saponaria
Quillaja saponaria,SP006_quillay,381495437,698041578,obs_381495437_photo_698041578.jpg,cc-by-nc,"(c) Manuel Alejandro Henríquez, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/381495437,https://inaturalist-open-data.s3.amazonaws.com/photos/698041578/medium.jpg,2026-07-13,"Santiago, Región Metropolitana, Chile",research,Quillaja saponaria
Quillaja saponaria,SP006_quillay,381495447,698041964,obs_381495447_photo_698041964.jpg,cc-by-nc,"(c) Manuel Alejandro Henríquez, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/381495447,https://inaturalist-open-data.s3.amazonaws.com/photos/698041964/medium.jpg,2026-07-13,"Santiago, Región Metropolitana, Chile",research,Quillaja saponaria
Quillaja saponaria,SP006_quillay,381755762,698550952,obs_381755762_photo_698550952.jpg,cc-by-nc,"(c) Manuel Alejandro Henríquez, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/381755762,https://inaturalist-open-data.s3.amazonaws.com/photos/698550952/medium.jpg,2026-07-15,"Cachapoal, O'Higgins, Chile",research,Quillaja saponaria
Quillaja saponaria,SP006_quillay,382024036,699076150,obs_382024036_photo_699076150.jpg,cc-by-nc,"(c) Maria Soledad Heredia Juica, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/382024036,https://inaturalist-open-data.s3.amazonaws.com/photos/699076150/medium.jpg,2026-07-16,"Cabo Exequiel Aroca, Coquimbo, Chile",research,Quillaja saponaria
Quillaja saponaria,SP006_quillay,382120375,699256161,obs_382120375_photo_699256161.jpg,cc-by-nc,"(c) Mikel, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/382120375,https://inaturalist-open-data.s3.amazonaws.com/photos/699256161/medium.jpg,2026-07-14,"Las Condes, Región Metropolitana, Chile",research,Quillaja saponaria
Quillaja saponaria,SP006_quillay,383080971,701102443,obs_383080971_photo_701102443.jpg,cc-by-nc,"(c) EDUARDO JOSÉ ERRÁZURIZ, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/383080971,https://inaturalist-open-data.s3.amazonaws.com/photos/701102443/medium.jpg,2026-07-19,"Santa María, Valparaíso, Chile",research,Quillaja saponaria
Quillaja saponaria,SP006_quillay,384104413,703079568,obs_384104413_photo_703079568.jpg,cc-by-nc,"(c) alex10969, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/384104413,https://inaturalist-open-data.s3.amazonaws.com/photos/703079568/medium.jpg,2026-07-22,"Peñalolén, Región Metropolitana, Chile",research,Quillaja saponaria
Quillaja saponaria,SP006_quillay,384629571,704089737,obs_384629571_photo_704089737.jpg,cc-by-nc,"(c) tinalina, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/384629571,https://inaturalist-open-data.s3.amazonaws.com/photos/704089737/medium.jpg,2026-07-18,"Azapa, Ñuñoa, Santiago Metropolitan Region, CL",research,Quillaja saponaria
Quillaja saponaria,SP006_quillay,384721735,704269935,obs_384721735_photo_704269935.jpg,cc-by-nc,"(c) Franco Carramiñana, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/384721735,https://inaturalist-open-data.s3.amazonaws.com/photos/704269935/medium.jpg,2026-07-24,"PD68-Parada 1 / Punta de Rieles, 7810944 Macul, Región Metropolitana, Chile",research,Quillaja saponaria
Quillaja saponaria,SP006_quillay,385500593,705751511,obs_385500593_photo_705751511.jpg,cc-by,"(c) Cesar Ormazabal, some rights reserved (CC BY)",https://www.inaturalist.org/observations/385500593,https://inaturalist-open-data.s3.amazonaws.com/photos/705751511/medium.jpg,2023-11-08,"Las Condes, Región Metropolitana, Chile",research,Quillaja saponaria
Quillaja saponaria,SP006_quillay,386359637,707396504,obs_386359637_photo_707396504.jpg,cc-by-nc,"(c) bastiangarrido, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/386359637,https://inaturalist-open-data.s3.amazonaws.com/photos/707396504/medium.jpg,2026-07-26,"Polpaico, Tiltil, Región Metropolitana de Santiago, CL",research,Quillaja saponaria
Quillaja saponaria,SP006_quillay,386360212,707397836,obs_386360212_photo_707397836.jpg,cc-by-nc,"(c) bastiangarrido, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/386360212,https://inaturalist-open-data.s3.amazonaws.com/photos/707397836/medium.jpg,2026-07-26,"Polpaico, Tiltil, Región Metropolitana de Santiago, CL",research,Quillaja saponaria
Quillaja saponaria,SP006_quillay,386898502,708426369,obs_386898502_photo_708426369.jpg,cc-by-nc,"(c) Isabel (AlikantoChile), some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/386898502,https://inaturalist-open-data.s3.amazonaws.com/photos/708426369/medium.jpg,2026-07-29,"Monte Patria, Coquimbo, Chile",research,Quillaja saponaria
Quillaja saponaria,SP006_quillay,387173881,708956563,obs_387173881_photo_708956563.jpg,cc-by-nc,"(c) Carlos Galleguillos, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/387173881,https://inaturalist-open-data.s3.amazonaws.com/photos/708956563/medium.jpg,2026-08-01,"PD1071-Álvaro Casanova / esq. Onofre Jarpa, La Reina, Región Metropolitana, Chile",research,Quillaja saponaria
Quillaja saponaria,SP006_quillay,387299500,709195273,obs_387299500_photo_709195273.jpg,cc-by-nc,"(c) Jota Diaz, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/387299500,https://inaturalist-open-data.s3.amazonaws.com/photos/709195273/medium.jpg,2026-08-01,"PD1071-Álvaro Casanova / esq. Onofre Jarpa, La Reina, Región Metropolitana, Chile",research,Quillaja saponaria
Quillaja saponaria,SP006_quillay,387302003,709199802,obs_387302003_photo_709199802.jpg,cc-by-nc,"(c) rossana salazar, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/387302003,https://inaturalist-open-data.s3.amazonaws.com/photos/709199802/medium.jpg,2026-08-01,"PD1071-Álvaro Casanova / esq. Onofre Jarpa, La Reina, Región Metropolitana, Chile",research,Quillaja saponaria
Quillaja saponaria,SP006_quillay,387341123,709276555,obs_387341123_photo_709276555.jpg,cc-by-nc,"(c) Manuel Alejandro Henríquez, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/387341123,https://inaturalist-open-data.s3.amazonaws.com/photos/709276555/medium.jpg,2026-07-13,"PF928-Avenida México / esq. Domingo Tocornal, 8180971 Puente Alto, Región Metropolitana, Chile",research,Quillaja saponaria
Quillaja saponaria,SP006_quillay,387989540,710536167,obs_387989540_photo_710536167.jpg,cc-by-nc,"(c) simon echeverria, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/387989540,https://inaturalist-open-data.s3.amazonaws.com/photos/710536167/medium.jpg,2026-08-03,"Melipilla, Región Metropolitana, Chile",research,Quillaja saponaria
Quillaja saponaria,SP006_quillay,388502130,711543846,obs_388502130_photo_711543846.jpg,cc-by-nc,"(c) Diego Castro, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/388502130,https://inaturalist-open-data.s3.amazonaws.com/photos/711543846/medium.jpg,2026-08-05,"Chocalán, Melipilla, Región Metropolitana de Santiago, CL",research,Quillaja saponaria
Quillaja saponaria,SP006_quillay,389200547,712882243,obs_389200547_photo_712882243.jpg,cc-by,"(c) Jorge Muñoz Camadro, some rights reserved (CC BY)",https://www.inaturalist.org/observations/389200547,https://inaturalist-open-data.s3.amazonaws.com/photos/712882243/medium.jpg,2026-08-06,"Melipilla, Región Metropolitana de Santiago, Chile",research,Quillaja saponaria
Quillaja saponaria,SP006_quillay,389441789,713350962,obs_389441789_photo_713350962.jpg,cc-by-nc,"(c) Jota Diaz, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/389441789,https://inaturalist-open-data.s3.amazonaws.com/photos/713350962/medium.jpg,2026-08-08,"La Reina, Región Metropolitana, Chile",research,Quillaja saponaria
Quillaja saponaria,SP006_quillay,390087506,714614656,obs_390087506_photo_714614656.jpg,cc-by-nc,"(c) sofjaosnm, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/390087506,https://inaturalist-open-data.s3.amazonaws.com/photos/714614656/medium.jpg,2026-08-05,"Melipilla, Región Metropolitana, Chile",research,Quillaja saponaria
Quillaja saponaria,SP006_quillay,390106741,714649781,obs_390106741_photo_714649781.jpg,cc-by-nc,"(c) Benjamín Ignacio, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/390106741,https://inaturalist-open-data.s3.amazonaws.com/photos/714649781/medium.jpg,2025-11-23,"2030000 La Ligua, Valparaíso, Chile",research,Quillaja saponaria
Quillaja saponaria,SP006_quillay,390107569,714651246,obs_390107569_photo_714651246.jpg,cc-by-nc,"(c) Benjamín Ignacio, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/390107569,https://inaturalist-open-data.s3.amazonaws.com/photos/714651246/medium.jpg,2025-12-15,"2060411 Zapallar, Valparaíso, Chile",research,Quillaja saponaria
Quillaja saponaria,SP006_quillay,391265549,716914294,obs_391265549_photo_716914294.jpg,cc-by,"(c) Cesar Ormazabal, some rights reserved (CC BY)",https://www.inaturalist.org/observations/391265549,https://inaturalist-open-data.s3.amazonaws.com/photos/716914294/medium.jpg,2023-12-08,"Linares, Maule, Chile",research,Quillaja saponaria
Quillaja saponaria,SP006_quillay,392369282,719062703,obs_392369282_photo_719062703.jpg,cc-by-nc,"(c) Guillermo Ignacio Pacheco Ramirez, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/392369282,https://inaturalist-open-data.s3.amazonaws.com/photos/719062703/medium.jpg,2026-08-18,"PJ568-Neptuno / esq. Salvador Gutiérrez, 8510212 Quinta Normal, Región Metropolitana, Chile",research,Quillaja saponaria
Quillaja saponaria,SP006_quillay,392961403,720212747,obs_392961403_photo_720212747.jpg,cc-by-nc,"(c) Kamykilla, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/392961403,https://inaturalist-open-data.s3.amazonaws.com/photos/720212747/medium.jpg,2026-08-20,"Varela, 902-998, 1780676 Coquimbo, Chile",research,Quillaja saponaria
Quillaja saponaria,SP006_quillay,393697569,721654872,obs_393697569_photo_721654872.jpg,cc-by-nc,"(c) liamrg, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/393697569,https://inaturalist-open-data.s3.amazonaws.com/photos/721654872/medium.jpg,2026-08-22,"Ruta Mirador Natural de Cóndores, San José de Maipo, Santiago Metropolitan Region, CL",research,Quillaja saponaria
Quillaja saponaria,SP006_quillay,393699051,721657742,obs_393699051_photo_721657742.jpg,cc-by-nc,"(c) liamrg, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/393699051,https://inaturalist-open-data.s3.amazonaws.com/photos/721657742/medium.jpg,2026-08-22,"Ruta Mirador Natural de Cóndores, San José de Maipo, Santiago Metropolitan Region, CL",research,Quillaja saponaria
Quillaja saponaria,SP006_quillay,394715659,723652620,obs_394715659_photo_723652620.jpg,cc-by-nc,"(c) Belén Paredes, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/394715659,https://inaturalist-open-data.s3.amazonaws.com/photos/723652620/medium.jpg,2026-08-26,"Macul, Región Metropolitana, Chile",research,Quillaja saponaria
Quillaja saponaria,SP006_quillay,395055347,724319982,obs_395055347_photo_724319982.jpg,cc-by-nc,"(c) Cristian Risco, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/395055347,https://inaturalist-open-data.s3.amazonaws.com/photos/724319982/medium.jpg,2026-08-09,"Pirque, Región Metropolitana, Chile",research,Quillaja saponaria
Quillaja saponaria,SP006_quillay,395524913,725245252,obs_395524913_photo_725245252.jpg,cc-by-nc,"(c) Skaleth Loreto Castillo Palacios, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/395524913,https://inaturalist-open-data.s3.amazonaws.com/photos/725245252/medium.jpg,2026-08-29,"Liber Bernardo O'Higgins / Calle de Servicio Hospital, Rancagua, O'Higgins, Chile",research,Quillaja saponaria
Quillaja saponaria,SP006_quillay,396013295,726195391,obs_396013295_photo_726195391.jpg,cc-by-nc,"(c) JUAN JOSÉ GUZMÁN, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/396013295,https://inaturalist-open-data.s3.amazonaws.com/photos/726195391/medium.jpg,2026-08-26,"El Golf de Manquehue, Lo Barnechea, Santiago Metropolitan Region, CL",research,Quillaja saponaria
Quillaja saponaria,SP006_quillay,396013867,726196622,obs_396013867_photo_726196622.jpg,cc-by-nc,"(c) JUAN JOSÉ GUZMÁN, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/396013867,https://inaturalist-open-data.s3.amazonaws.com/photos/726196622/medium.jpg,2026-08-15,"Camino del Cajón, Lo Barnechea, Santiago Metropolitan Region, CL",research,Quillaja saponaria
Quillaja saponaria,SP006_quillay,396183729,726532018,obs_396183729_photo_726532018.jpg,cc-by-nc,"(c) Francisca Belen Herrera Rosales, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/396183729,https://inaturalist-open-data.s3.amazonaws.com/photos/726532018/medium.jpg,2026-08-31,"Einstein, / Héctor Zamorano, Rancagua, O'Higgins, Chile",research,Quillaja saponaria
Quillaja saponaria,SP006_quillay,396276079,726719796,obs_396276079_photo_726719796.jpg,cc-by-nc,"(c) jpr2027, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/396276079,https://inaturalist-open-data.s3.amazonaws.com/photos/726719796/medium.jpg,2026-06-13,"Santiago, Región Metropolitana, Chile",research,Quillaja saponaria
Quillaja saponaria,SP006_quillay,396667332,727440582,obs_396667332_photo_727440582.jpg,cc-by-nc,"(c) catalina ignacia vargas muñoz, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/396667332,https://inaturalist-open-data.s3.amazonaws.com/photos/727440582/medium.jpg,2026-09-02,"Arturo Prat, Machalí, Región del Libertador General Bernardo O'Higgins, CL",research,Quillaja saponaria
Quillaja saponaria,SP006_quillay,396673910,727452012,obs_396673910_photo_727452012.jpg,cc-by-nc,"(c) GABRIELA ALEJANDRA CHAPARRO TOBAR, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/396673910,https://inaturalist-open-data.s3.amazonaws.com/photos/727452012/medium.jpg,2026-09-02,"Carrizal, Chimbarongo, Región del Libertador General Bernardo O'Higgins, CL",research,Quillaja saponaria
Quillaja saponaria,SP006_quillay,397426445,728924855,obs_397426445_photo_728924855.jpg,cc-by-nc,"(c) Juan Miguel Cancino, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/397426445,https://inaturalist-open-data.s3.amazonaws.com/photos/728924855/medium.jpg,2026-09-01,"San Antonio, Linares, Región del Maule, CL",research,Quillaja saponaria
Quillaja saponaria,SP006_quillay,399264022,732507072,obs_399264022_photo_732507072.jpg,cc-by-nc,"(c) Ignacio López Tobar, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/399264022,https://inaturalist-open-data.s3.amazonaws.com/photos/732507072/medium.jpg,2026-09-11,"Machalí, O'Higgins, Chile",research,Quillaja saponaria
Quillaja saponaria,SP006_quillay,399594822,733149452,obs_399594822_photo_733149452.jpg,cc-by-nc,"(c) Rodrigo Salas, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/399594822,https://inaturalist-open-data.s3.amazonaws.com/photos/733149452/medium.jpg,2026-09-12,"3070108 San Fernando, O'Higgins, Chile",research,Quillaja saponaria
Quillaja saponaria,SP006_quillay,399873812,733701907,obs_399873812_photo_733701907.jpg,cc-by-nc,"(c) María Trinidad Olivares, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/399873812,https://inaturalist-open-data.s3.amazonaws.com/photos/733701907/medium.jpg,2026-09-13,"Las Condes, Región Metropolitana, Chile",research,Quillaja saponaria
Quillaja saponaria,SP006_quillay,399888291,733729670,obs_399888291_photo_733729670.jpg,cc-by-nc,"(c) María Trinidad Olivares, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/399888291,https://inaturalist-open-data.s3.amazonaws.com/photos/733729670/medium.jpg,2026-09-13,"JG86+58, Las Condes, Región Metropolitana, Chile",research,Quillaja saponaria
Quillaja saponaria,SP006_quillay,399894197,733739859,obs_399894197_photo_733739859.jpg,cc-by-nc,"(c) Carolina Vega, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/399894197,https://inaturalist-open-data.s3.amazonaws.com/photos/733739859/medium.jpg,2026-09-13,"Las Condes, Región Metropolitana, Chile",research,Quillaja saponaria
